"tr";"mese";"annrif";"progind";"sesso";"eta10";"staciv4";"pnasc";"reg";"rip";"istr4";"condogg";"posiz4";"ateco3";"cond4";"ORARIO";"RAPP";"CODPROF7";"progvia";"TIPOVGG";"DEST_RE";"DEST_PR";"DEST_IE";"GGINIZ";"MMINIZ";"AAINIZ";"DURATA";"MOTVAC";"MEZZO";"ALLOG";"MOTLAV";"ORGALL";"ORGTRA";"ALPART";"IORGALL";"IORGTRA";"TIPOMARE";"TIPOCROC";"TIPOMONT";"TIPOCITTA";"TIPOCAMP";"TIPOALTRO";"W";"COEV";"TRIM";"npart";"tipo";"ESPE_CO";"ESPE_GIO";"piattall1";"piattall2";"piattall3"
3;3;2019;907;1;4;2;1;30;1;3;1;1;2;1;1;2;2;2;"L0319";600;NA;2;15;3;2019;3;NA;1;1;6;2;1;2;1;1;NA;NA;NA;NA;NA;NA;8829.5586133;26488.67584;1;1;NA;2183;728;1;2;2
3;8;2019;908;1;4;1;1;160;4;3;1;1;3;1;1;2;3;1;"V0819";200;NA;2;26;8;2019;5;1;1;6;NA;2;2;2;2;2;1;2;2;2;2;2;4247.6123396;12742.837019;3;1;7;1174;235;NA;NA;NA
3;1;2019;910;2;6;2;1;90;3;3;1;1;3;1;1;2;2;1;"V0119";8;37;1;5;1;2019;2;2;5;14;NA;3;3;1;NA;NA;NA;NA;NA;NA;NA;NA;8863.6463995;26590.939198;1;2;NA;83;42;NA;NA;NA
3;5;2019;918;1;3;1;1;50;2;4;1;1;2;1;1;2;2;1;"L0519";5;26;1;11;5;2019;1;NA;5;1;3;2;3;2;2;NA;NA;NA;NA;NA;NA;NA;6090.2786133;18270.83584;2;1;NA;167;167;NA;NA;NA
3;11;2019;933;1;7;2;2;40;2;4;1;4;2;1;NA;NA;5;1;"V1119";126;NA;2;15;11;2019;3;2;5;1;NA;3;3;1;NA;NA;NA;NA;NA;NA;NA;NA;917.2824346;2751.8473038;4;3;NA;50;17;NA;NA;NA
3;9;2019;935;2;3;1;1;80;2;4;1;1;3;1;1;2;2;1;"V0919";135;NA;2;20;9;2019;3;1;1;1;NA;2;1;2;1;1;2;2;2;1;2;2;3303.7309412;9911.1928236;3;1;1;1072;357;1;2;2
3;9;2019;935;2;3;1;1;80;2;4;1;1;3;1;1;2;2;2;"V0919";9;52;1;26;9;2019;1;1;2;1;NA;2;1;2;1;1;2;2;2;1;2;2;3303.7309412;9911.1928236;3;1;4;115;115;1;2;2
3;1;2019;954;1;6;2;1;150;4;1;3;NA;NA;3;NA;NA;NA;1;"V0119";8;39;1;5;1;2019;3;2;2;14;NA;3;3;1;NA;NA;NA;NA;NA;NA;NA;NA;5734.3915408;17203.174622;1;2;NA;137;46;NA;NA;NA
3;7;2019;969;2;5;2;2;130;4;3;3;2;3;3;NA;NA;4;1;"V0719";13;67;1;28;6;2019;7;1;5;12;NA;1;3;1;1;NA;1;2;2;2;2;2;2548.3045936;7644.9137808;3;4;7;206;29;2;2;2
3;12;2019;997;2;6;2;1;40;2;4;1;1;3;1;1;2;2;1;"V1219";126;NA;2;28;11;2019;3;1;2;1;NA;1;1;2;1;1;2;2;2;2;1;2;1174.2381677;3522.7145031;4;1;4;316;105;2;2;2
3;1;2019;998;2;7;2;2;110;3;4;3;NA;NA;3;NA;NA;NA;1;"V0119";126;NA;2;11;12;2018;30;2;2;16;NA;4;1;2;NA;1;NA;NA;NA;NA;NA;NA;3988.13897;11964.41691;1;1;NA;240;8;NA;NA;NA
3;10;2019;1006;1;5;2;1;20;1;2;1;4;2;1;NA;NA;5;1;"V1019";138;NA;2;20;10;2019;4;1;3;4;NA;2;2;2;2;2;1;1;2;1;2;2;392.3763806;1177.1291419;4;1;7;550;138;NA;NA;NA
3;7;2019;1025;2;8;4;1;30;1;3;3;1;3;4;NA;NA;2;1;"V0719";8;39;1;29;6;2019;15;1;5;1;NA;1;3;2;2;NA;1;2;2;2;2;2;11018.853766;33056.561299;3;1;7;1260;84;NA;NA;NA
3;4;2019;1042;2;8;4;1;30;1;1;3;2;3;4;NA;NA;4;1;"V0419";5;29;1;20;4;2019;2;2;5;14;NA;3;3;2;NA;NA;NA;NA;NA;NA;NA;NA;10073.353736;30220.061208;2;1;NA;150;75;NA;NA;NA
3;6;2019;1048;1;3;1;1;30;1;4;1;4;3;1;NA;NA;2;1;"V0619";9;48;1;22;6;2019;1;1;5;7;NA;3;3;2;NA;NA;2;2;2;2;2;1;5776.0578594;17328.173578;2;1;8;190;190;NA;NA;NA
3;8;2019;1051;1;2;1;2;20;1;2;3;NA;NA;3;NA;NA;NA;1;"V0819";167;NA;2;29;7;2019;30;2;5;14;NA;3;3;1;NA;NA;NA;NA;NA;NA;NA;NA;578.0042032;1734.0126096;3;4;NA;700;23;NA;NA;NA
3;4;2019;1063;2;6;2;1;10;1;3;3;NA;NA;3;NA;NA;NA;1;"V0419";138;NA;2;4;4;2019;5;2;1;14;NA;3;1;1;NA;1;NA;NA;NA;NA;NA;NA;9324.8434322;27974.530297;2;4;NA;213;43;NA;NA;NA
3;8;2019;1073;2;2;1;1;130;4;3;3;NA;NA;3;NA;NA;NA;1;"V0819";16;71;1;17;8;2019;7;1;5;12;NA;2;3;1;1;NA;1;2;2;1;2;2;3600.87203;10802.61609;3;3;7;213;30;1;2;2
3;12;2019;1079;1;3;2;2;160;4;3;1;2;1;1;1;1;6;1;"V1219";167;NA;2;8;12;2019;20;2;1;13;NA;3;2;1;NA;2;NA;NA;NA;NA;NA;NA;9298.6774211;27896.032263;4;2;NA;660;33;NA;NA;NA
3;12;2019;1081;1;3;2;1;40;2;4;1;1;3;1;1;1;2;1;"L1219";8;33;1;15;12;2019;1;NA;6;1;7;1;1;2;3;1;NA;NA;NA;NA;NA;NA;1212.8294895;3638.4884684;4;1;NA;187;187;2;2;2
3;12;2019;1081;1;3;2;1;40;2;4;1;1;3;1;1;1;2;2;"L1219";8;37;1;29;12;2019;1;NA;6;1;7;1;1;2;3;1;NA;NA;NA;NA;NA;NA;1212.8294895;3638.4884684;4;1;NA;185;185;2;2;2
3;1;2019;1082;1;1;1;1;30;1;1;NA;NA;NA;NA;NA;NA;NA;1;"V0119";4;22;1;13;1;2019;6;1;5;1;NA;1;3;1;1;NA;2;2;1;2;2;2;11412.591007;34237.773022;1;4;1;263;44;2;2;2
3;4;2019;1087;2;1;1;1;20;1;1;NA;NA;NA;NA;NA;NA;NA;1;"V0419";7;9;1;18;4;2019;5;1;5;14;NA;3;3;1;NA;NA;1;2;2;1;2;2;410.7372658;1232.2117974;2;3;7;150;30;NA;NA;NA
3;12;2019;1090;2;1;1;1;50;2;1;NA;NA;NA;NA;NA;NA;NA;1;"V1219";5;25;1;22;12;2019;9;2;5;14;NA;3;3;1;NA;NA;NA;NA;NA;NA;NA;NA;3051.66555;9154.9966501;4;5;NA;196;22;NA;NA;NA
3;4;2019;1097;2;7;2;2;30;1;2;3;NA;NA;3;NA;NA;NA;1;"V0419";200;NA;2;1;4;2019;20;2;5;14;NA;3;3;1;NA;NA;NA;NA;NA;NA;NA;NA;6023.5215403;18070.564621;2;2;NA;303;15;NA;NA;NA
3;6;2019;1102;1;6;1;1;120;3;4;1;3;3;1;NA;NA;2;1;"V0619";9;47;1;8;6;2019;1;1;5;14;NA;3;3;2;NA;NA;1;2;2;2;2;2;5710.6105614;17131.831684;2;1;7;250;250;NA;NA;NA
3;6;2019;1102;1;6;1;1;120;3;4;1;3;3;1;NA;NA;2;2;"V0619";9;47;1;15;6;2019;1;1;5;14;NA;3;3;2;NA;NA;1;2;2;2;2;2;5710.6105614;17131.831684;2;1;7;134;134;NA;NA;NA
3;4;2019;1126;1;4;1;1;20;1;3;1;1;3;1;1;1;2;1;"V0419";7;9;1;18;4;2019;5;1;5;14;NA;3;3;1;NA;NA;1;2;2;1;2;2;410.7372658;1232.2117974;2;3;7;150;30;NA;NA;NA
3;10;2019;1130;2;7;4;1;120;3;4;3;1;3;4;NA;NA;2;1;"V1019";8;38;1;20;10;2019;4;1;2;1;NA;1;1;2;1;2;2;2;2;1;2;2;6593.5472081;19780.641624;4;1;1;670;168;2;2;2
3;3;2019;1142;2;5;2;2;50;2;2;1;2;3;1;2;2;6;1;"V0319";200;NA;2;20;3;2019;8;2;4;14;NA;3;1;1;NA;2;NA;NA;NA;NA;NA;NA;10464.406021;31393.218062;1;2;NA;75;9;NA;NA;NA
3;8;2019;1147;1;2;1;1;30;1;3;1;2;3;1;1;1;4;1;"V0819";8;99;1;4;8;2019;4;1;2;1;NA;2;1;2;1;1;1;2;2;2;2;2;7035.9298636;21107.789591;3;1;7;580;145;1;2;2
3;2;2019;1171;2;7;3;1;130;4;1;3;2;3;4;NA;NA;6;1;"V0219";12;58;1;15;2;2019;5;2;5;14;NA;3;3;2;NA;NA;NA;NA;NA;NA;NA;NA;4927.6607116;14782.982135;1;1;NA;129;26;NA;NA;NA
3;6;2019;1179;1;7;2;1;110;3;2;3;1;3;4;NA;NA;1;1;"V0619";10;55;1;15;6;2019;2;1;5;1;NA;1;3;2;3;NA;2;2;1;2;2;2;1940.2766976;5820.8300928;2;1;7;150;75;2;2;2
3;8;2019;1189;2;4;2;1;30;1;3;1;1;3;1;1;2;3;1;"V0819";8;99;1;4;8;2019;7;1;2;1;NA;1;1;1;1;1;1;2;2;2;2;2;10075.654264;30226.962793;3;3;7;390;56;2;2;2
3;2;2019;1192;2;6;2;1;200;5;3;1;1;3;1;1;2;4;1;"V0219";20;92;1;9;2;2019;2;2;2;14;NA;3;3;1;NA;NA;NA;NA;NA;NA;NA;NA;3380.3224255;10140.967276;1;2;NA;40;20;NA;NA;NA
3;5;2019;1203;2;6;2;1;80;2;4;1;1;3;1;2;2;2;1;"V0519";3;17;1;1;5;2019;2;1;5;13;NA;3;3;1;NA;NA;2;2;2;2;1;2;3941.6129826;11824.838948;2;4;7;64;32;NA;NA;NA
3;9;2019;1212;1;5;1;2;120;3;3;1;2;3;1;1;2;4;1;"V0919";167;NA;2;3;9;2019;23;2;1;13;NA;3;1;1;NA;1;NA;NA;NA;NA;NA;NA;6447.5659964;19342.697989;3;2;NA;275;12;NA;NA;NA
3;1;2019;1214;2;2;1;1;80;2;3;1;1;3;1;1;1;2;1;"V0119";4;22;1;1;1;2019;3;1;5;9;NA;1;3;1;2;NA;2;2;1;2;2;2;2801.8140101;8405.4420302;1;2;7;100;33;NA;NA;NA
3;5;2019;1223;2;4;2;1;80;2;3;1;1;3;1;2;1;3;1;"V0519";11;41;1;1;5;2019;4;2;5;14;NA;3;3;1;NA;NA;NA;NA;NA;NA;NA;NA;6911.0493086;20733.147926;2;3;NA;232;58;NA;NA;NA
3;8;2019;1232;2;2;1;1;10;1;2;3;NA;NA;3;NA;NA;NA;1;"V0819";11;44;1;14;8;2019;9;1;5;12;NA;2;3;2;1;NA;1;2;2;1;2;2;6983.9122021;20951.736606;3;1;7;243;27;1;2;2
3;8;2019;1237;1;4;1;1;100;3;3;1;1;2;1;1;2;2;1;"V0819";300;NA;2;8;8;2019;17;1;1;1;NA;2;1;2;1;1;2;2;1;1;1;2;2755.935115;8267.8053449;3;1;7;4000;235;1;2;2
3;11;2019;1271;2;5;1;1;80;2;3;1;1;3;1;1;2;3;1;"V1119";1;1;1;31;10;2019;3;2;2;18;NA;1;2;2;1;2;NA;NA;NA;NA;NA;NA;6412.6293831;19237.888149;4;1;NA;295;98;2;2;2
3;8;2019;1274;2;4;2;2;120;3;4;1;2;3;1;2;2;6;1;"V0819";12;58;1;5;8;2019;5;1;5;7;NA;2;3;1;1;NA;2;2;2;2;1;2;11145.525249;33436.575748;3;4;7;153;31;1;2;2
3;8;2019;1296;1;4;3;1;90;3;3;1;2;2;1;1;2;5;1;"V0819";4;21;1;27;8;2019;2;1;5;1;NA;2;3;1;1;NA;2;2;1;2;2;2;1754.8552207;5264.565662;3;3;7;124;62;1;2;2
3;8;2019;1302;2;6;2;1;140;4;3;1;1;3;1;1;2;2;1;"V0819";14;70;1;2;8;2019;3;1;8;7;NA;3;3;1;NA;NA;1;2;2;2;2;2;803.6696123;2411.0088369;3;2;7;251;84;NA;NA;NA
3;2;2019;1319;1;7;2;1;90;3;4;1;3;2;4;NA;NA;2;1;"V0219";135;NA;2;23;2;2019;4;1;1;12;NA;1;1;1;1;1;2;2;2;1;2;2;3221.4619259;9664.3857778;1;2;1;756;189;2;2;2
3;9;2019;1323;2;2;1;1;100;3;3;3;NA;NA;3;NA;NA;NA;1;"V0919";15;65;1;6;9;2019;2;2;5;14;NA;3;3;1;NA;NA;NA;NA;NA;NA;NA;NA;1597.9844072;4793.9532216;3;2;NA;98;49;NA;NA;NA
3;6;2019;1337;2;5;2;1;10;1;3;1;1;3;1;1;2;2;1;"V0619";18;101;1;25;6;2019;2;2;5;14;NA;3;3;1;NA;NA;NA;NA;NA;NA;NA;NA;8454.9061875;25364.718562;2;2;NA;257;129;NA;NA;NA
3;8;2019;1360;2;4;1;1;30;1;4;1;1;3;1;1;2;2;1;"V0819";5;23;1;8;8;2019;3;2;5;14;NA;3;3;1;NA;NA;NA;NA;NA;NA;NA;NA;7258.1527146;21774.458144;3;2;NA;103;34;NA;NA;NA
3;5;2019;1364;1;3;1;1;60;2;3;1;1;3;3;2;1;4;1;"V0519";138;NA;2;6;5;2019;6;1;1;14;NA;3;1;2;NA;1;2;2;2;1;2;2;1474.6807672;4424.0423017;2;1;4;450;75;NA;NA;NA
3;8;2019;1373;1;1;1;1;80;2;1;NA;NA;NA;NA;NA;NA;NA;1;"V0819";4;22;1;23;8;2019;6;1;5;12;NA;2;3;1;1;NA;2;2;1;2;2;2;10251.105913;30753.317739;3;5;7;278;46;1;2;2
3;6;2019;1395;2;7;4;1;200;5;2;3;2;3;4;NA;NA;6;1;"V0619";138;NA;2;2;6;2019;4;2;1;14;NA;3;1;2;NA;1;NA;NA;NA;NA;NA;NA;5065.9110387;15197.733116;2;1;NA;135;34;NA;NA;NA
3;12;2019;1417;1;6;2;1;70;1;2;3;2;3;4;NA;NA;3;1;"V1219";16;75;1;28;12;2019;3;1;5;14;NA;3;3;1;NA;NA;1;2;2;2;2;2;1094.4831723;3283.449517;4;2;7;144;48;NA;NA;NA
3;8;2019;1439;1;1;1;1;190;5;1;NA;NA;NA;NA;NA;NA;NA;1;"V0819";167;NA;2;2;8;2019;15;2;1;4;NA;3;1;1;NA;1;NA;NA;NA;NA;NA;NA;8502.181368;25506.544104;3;4;NA;871;58;NA;NA;NA
3;3;2019;1462;2;5;1;1;60;2;3;1;4;3;1;NA;NA;4;1;"V0319";3;16;1;17;3;2019;3;4;5;18;NA;2;3;1;1;NA;NA;NA;NA;NA;NA;NA;1868.138458;5604.4153741;1;2;NA;205;68;1;2;2
3;3;2019;1462;2;5;1;1;60;2;3;1;4;3;1;NA;NA;4;2;"V0319";200;NA;2;10;3;2019;2;1;2;1;NA;2;2;1;1;2;2;2;2;1;1;2;1868.138458;5604.4153741;1;2;2;479;240;1;2;2
3;5;2019;1471;1;7;3;1;10;1;3;3;1;3;4;NA;NA;2;1;"V0519";3;17;1;1;5;2019;8;1;5;12;NA;3;3;2;NA;NA;2;2;1;2;2;2;7541.1780897;22623.534269;2;1;7;709;89;NA;NA;NA
3;3;2019;1499;2;3;1;1;150;4;4;1;3;3;1;NA;NA;2;1;"V0319";9;48;1;7;3;2019;2;2;2;14;NA;3;1;1;NA;1;NA;NA;NA;NA;NA;NA;11169.573467;33508.720401;1;2;NA;185;93;NA;NA;NA
3;4;2019;1502;2;4;1;1;120;3;4;1;1;3;1;2;1;2;1;"V0419";12;57;1;20;4;2019;1;1;5;13;NA;3;3;1;NA;NA;2;2;1;2;2;2;3850.7200755;11552.160227;2;2;7;57;57;NA;NA;NA
3;8;2019;1518;2;2;1;2;50;2;2;3;NA;NA;3;NA;NA;NA;1;"V0819";9;46;1;22;7;2019;10;1;2;14;NA;3;3;1;NA;NA;2;2;2;1;2;2;8015.0881818;24045.264546;3;2;7;215;22;NA;NA;NA
3;12;2019;1531;2;4;2;2;50;2;4;1;4;3;1;NA;NA;2;1;"V1219";5;25;1;18;12;2019;7;1;5;1;NA;1;3;1;1;NA;2;2;1;2;2;2;9151.3256635;27453.976991;4;5;5;548;78;2;2;2
3;6;2019;1537;1;1;1;1;30;1;1;NA;NA;NA;NA;NA;NA;NA;1;"V0619";3;17;1;14;6;2019;12;4;5;1;NA;1;3;1;2;NA;NA;NA;NA;NA;NA;NA;6342.3695551;19027.108665;2;4;NA;987;82;NA;NA;NA
3;1;2019;1554;1;6;3;1;10;1;3;1;1;2;1;1;2;3;1;"V0119";138;NA;2;23;1;2019;2;1;1;1;NA;2;1;2;1;1;2;2;2;1;2;2;5755.6837861;17267.051358;1;1;4;630;315;1;2;2
3;8;2019;1559;2;1;1;1;100;3;1;NA;NA;NA;NA;NA;NA;NA;1;"V0819";13;67;1;14;8;2019;10;1;5;12;NA;1;3;1;2;NA;1;2;2;1;2;2;2258.2990517;6774.897155;3;3;7;250;25;NA;NA;NA
3;3;2019;1565;1;5;3;1;70;1;2;1;2;3;1;1;2;5;1;"L0319";136;NA;2;16;3;2019;5;NA;6;1;11;1;1;2;2;2;NA;NA;NA;NA;NA;NA;3950.8101842;11852.430553;1;1;NA;338;68;NA;NA;NA
3;8;2019;1566;2;2;1;2;50;2;3;3;NA;NA;3;NA;NA;NA;1;"V0819";127;NA;2;3;8;2019;10;1;1;1;NA;1;1;1;2;1;1;2;2;1;2;2;884.0109591;2652.0328774;3;4;7;700;70;NA;NA;NA
3;9;2019;1577;1;6;2;1;120;3;4;3;1;3;4;NA;NA;2;1;"V0919";9;53;1;13;9;2019;4;1;8;7;NA;3;3;1;NA;NA;1;2;2;2;2;2;5295.7823372;15887.347012;3;2;7;196;49;NA;NA;NA
3;8;2019;1583;1;6;2;1;50;2;3;1;1;3;1;1;2;2;1;"V0819";13;68;1;15;8;2019;2;2;5;14;NA;3;3;1;NA;NA;NA;NA;NA;NA;NA;NA;7439.6861967;22319.05859;3;2;NA;96;48;NA;NA;NA
3;8;2019;1589;2;1;1;1;60;2;1;NA;NA;NA;NA;NA;NA;NA;1;"V0819";6;30;1;7;8;2019;5;1;5;14;NA;3;3;1;NA;NA;1;2;2;2;2;2;3526.267447;10578.802341;3;3;7;140;28;NA;NA;NA
3;6;2019;1591;2;5;2;1;70;1;4;1;1;3;1;1;2;2;1;"V0619";1;4;1;17;6;2019;1;1;5;1;NA;2;3;1;1;NA;2;2;2;2;1;2;1503.4658083;4510.397425;2;4;8;118;118;1;2;2
3;7;2019;1592;2;5;2;1;50;2;3;3;2;2;3;NA;NA;5;1;"V0719";6;32;1;22;7;2019;6;1;5;1;NA;1;3;1;1;NA;1;2;1;1;1;2;9085.978584;27257.935752;3;4;2;301;50;2;2;2
3;10;2019;1598;2;3;1;1;190;5;4;2;1;3;3;NA;NA;4;1;"V1019";135;NA;2;16;10;2019;14;1;1;11;NA;2;1;2;1;1;2;2;2;1;2;2;6028.9414487;18086.824346;4;1;1;746;53;2;1;2
3;2;2019;1602;1;2;1;1;70;1;2;3;NA;NA;3;NA;NA;NA;1;"V0219";2;7;1;25;2;2019;3;1;5;14;NA;3;3;1;NA;NA;2;2;1;2;2;2;1900.4162756;5701.2488268;1;4;5;58;19;NA;NA;NA
3;6;2019;1607;2;7;3;1;90;3;4;1;1;3;1;1;2;2;1;"V0619";138;NA;2;2;6;2019;3;1;1;1;NA;2;1;2;1;1;2;2;2;1;2;2;6631.3137755;19893.941326;2;1;8;460;153;1;2;2
3;8;2019;1641;2;5;3;1;180;4;3;1;1;3;1;1;2;2;1;"L0819";16;75;1;4;8;2019;15;NA;5;1;11;2;3;2;1;NA;NA;NA;NA;NA;NA;NA;3379.9985746;10139.995724;3;1;NA;1090;73;1;2;2
3;9;2019;1648;1;3;1;1;20;1;2;1;2;2;1;1;2;5;1;"V0919";7;10;1;16;9;2019;11;1;5;14;NA;3;3;2;NA;NA;1;2;2;1;2;2;402.3992715;1207.1978146;3;1;7;670;61;NA;NA;NA
3;2;2019;1651;1;7;2;1;20;1;1;3;1;3;4;NA;NA;7;1;"V0219";8;37;1;20;2;2019;7;2;5;13;NA;3;3;1;NA;NA;NA;NA;NA;NA;NA;NA;373.9400768;1121.8202303;1;2;NA;175;25;NA;NA;NA
3;2;2019;1655;2;3;2;2;30;1;3;3;NA;NA;3;NA;NA;NA;1;"L0219";159;NA;2;2;2;2019;14;NA;1;14;12;3;1;1;NA;1;NA;NA;NA;NA;NA;NA;8086.4800155;24259.440047;1;2;NA;262;19;NA;NA;NA
3;1;2019;1657;2;1;1;1;30;1;1;NA;NA;NA;NA;NA;NA;NA;1;"V0119";3;14;1;25;1;2019;2;1;5;12;NA;2;3;1;1;NA;2;2;1;2;2;2;8154.5211175;24463.563353;1;4;7;113;57;1;2;2
3;2;2019;1667;2;6;2;1;30;1;4;1;1;3;1;1;2;2;1;"V0219";3;14;1;1;2;2019;3;1;5;13;NA;3;3;1;NA;NA;2;2;1;2;2;2;9301.5206209;27904.561863;1;4;5;63;21;NA;NA;NA
3;9;2019;1672;1;7;4;1;90;3;2;3;4;3;4;NA;NA;2;1;"V0919";12;58;1;14;9;2019;6;1;5;1;NA;1;3;2;2;NA;2;2;2;1;2;2;9957.1449776;29871.434933;3;1;1;850;142;NA;NA;NA
3;11;2019;1707;1;6;3;1;80;2;2;3;4;3;4;NA;NA;5;1;"V1119";15;65;1;1;11;2019;2;1;2;1;NA;2;2;1;2;1;1;2;2;1;2;2;9439.9317498;28319.795249;4;2;1;165;83;NA;NA;NA
3;9;2019;1725;2;6;2;1;70;1;3;1;1;3;1;1;2;3;1;"V0919";2;7;1;27;9;2019;3;1;5;1;NA;1;3;1;1;NA;2;2;1;2;2;2;3649.9957259;10949.987178;3;2;2;350;117;2;2;2
3;1;2019;1732;2;5;2;1;130;4;4;1;3;3;1;NA;NA;2;1;"L0119";12;58;1;9;1;2019;2;NA;5;14;12;3;3;1;NA;NA;NA;NA;NA;NA;NA;NA;3418.6252225;10255.875667;1;2;NA;100;50;NA;NA;NA
3;4;2019;1740;2;5;3;1;120;3;4;1;3;3;1;NA;NA;2;1;"V0419";13;66;1;26;4;2019;2;1;5;13;NA;3;3;1;NA;NA;2;2;1;2;2;2;3624.8360508;10874.508153;2;2;5;43;22;NA;NA;NA
3;8;2019;1746;1;1;1;1;80;2;1;NA;NA;NA;NA;NA;NA;NA;1;"V0819";4;22;1;23;8;2019;6;1;5;12;NA;2;3;1;1;NA;2;2;1;2;2;2;10251.105913;30753.317739;3;5;2;278;46;1;2;2
3;8;2019;1747;2;2;1;1;30;1;4;1;1;3;1;2;1;3;1;"V0819";127;NA;2;20;8;2019;8;1;1;12;NA;2;1;2;1;1;1;2;2;1;2;2;4352.8161954;13058.448586;3;1;7;810;101;1;2;2
3;10;2019;1748;1;7;2;1;30;1;3;3;2;3;4;NA;NA;2;1;"V1019";7;10;1;10;10;2019;1;1;5;1;NA;2;3;1;1;NA;1;2;2;1;2;2;3522.0645079;10566.193524;4;3;7;130;130;1;2;2
3;6;2019;1753;1;6;2;1;120;3;4;1;1;3;1;1;2;2;1;"V0619";12;56;1;27;6;2019;2;1;5;18;NA;2;3;1;1;NA;1;2;1;2;2;2;4649.2653952;13947.796186;2;2;2;63;32;1;2;2
3;8;2019;1765;1;2;1;1;200;5;4;3;2;3;3;NA;NA;4;1;"V0819";20;91;1;15;8;2019;3;1;5;16;NA;4;3;2;NA;NA;1;2;2;2;2;2;4230.7291184;12692.187355;3;1;8;70;23;NA;NA;NA
3;9;2019;1768;2;7;4;1;60;2;2;3;1;3;4;NA;NA;3;1;"V0919";5;23;1;21;9;2019;1;1;2;18;NA;2;1;2;1;1;2;2;2;1;2;2;2854.9288328;8564.7864984;3;1;6;239;239;1;2;2
3;6;2019;1771;1;4;1;1;10;1;3;1;1;3;1;1;1;2;1;"L0619";12;60;1;11;6;2019;2;NA;5;1;2;1;3;2;2;NA;NA;NA;NA;NA;NA;NA;9426.2138146;28278.641444;2;1;NA;374;187;NA;NA;NA
3;6;2019;1771;1;4;1;1;10;1;3;1;1;3;1;1;1;2;2;"L0619";9;48;1;14;6;2019;1;NA;5;1;2;2;3;2;1;NA;NA;NA;NA;NA;NA;NA;9426.2138146;28278.641444;2;1;NA;180;180;1;2;2
3;8;2019;1784;2;8;4;1;50;2;2;3;1;3;4;NA;NA;4;1;"V0819";5;25;1;4;8;2019;21;1;5;13;NA;3;3;2;NA;NA;2;2;1;2;2;2;9506.0760025;28518.228007;3;1;7;210;10;NA;NA;NA
3;12;2019;1791;2;6;2;1;80;2;4;3;1;3;4;NA;NA;3;1;"V1219";19;81;1;28;11;2019;9;2;1;14;NA;3;1;2;NA;1;NA;NA;NA;NA;NA;NA;3276.9216249;9830.7648748;4;1;NA;164;18;NA;NA;NA
3;4;2019;1801;1;8;2;1;80;2;3;3;1;3;4;NA;NA;2;1;"V0419";400;NA;2;11;4;2019;7;1;1;1;NA;2;2;1;1;1;1;2;2;2;2;2;13334.589604;40003.768811;2;2;2;825;118;2;2;1
3;6;2019;1806;2;4;2;1;40;2;3;1;3;3;1;NA;NA;4;1;"V0619";19;81;1;21;6;2019;8;1;1;18;NA;1;1;1;3;1;1;2;2;2;2;2;1875.0813247;5625.243974;2;2;2;1125;141;2;2;2
3;8;2019;1815;1;2;1;1;90;3;2;3;NA;NA;3;NA;NA;NA;1;"V0819";132;NA;2;21;8;2019;7;1;1;1;NA;2;2;1;2;3;2;2;2;1;2;2;9145.4823395;27436.447019;3;3;2;1334;191;NA;NA;NA
3;12;2019;1829;2;7;3;1;120;3;3;1;3;3;1;NA;NA;1;1;"V1219";15;63;1;8;12;2019;1;3;2;1;NA;2;1;2;1;1;NA;NA;NA;NA;NA;NA;6108.3363391;18325.009017;4;1;NA;336;336;1;2;2
3;11;2019;1843;2;6;3;1;10;1;4;1;1;3;1;2;2;2;1;"V1119";125;NA;2;8;11;2019;2;1;2;1;NA;1;1;2;1;1;2;2;2;1;2;2;4886.786884;14660.360652;4;1;1;497;249;2;2;2
3;9;2019;1857;1;5;2;1;170;4;3;1;3;3;1;NA;NA;4;1;"V0919";9;52;1;20;9;2019;2;2;5;14;NA;3;3;1;NA;NA;NA;NA;NA;NA;NA;NA;1239.811265;3719.4337951;3;2;NA;165;83;NA;NA;NA
3;4;2019;1858;2;6;2;1;50;2;2;3;NA;NA;3;NA;NA;NA;1;"V0419";9;53;1;20;4;2019;4;1;5;1;NA;1;3;1;1;NA;1;2;2;1;2;2;8192.5399153;24577.619746;2;2;7;418;105;2;2;2
3;7;2019;1876;1;1;1;1;50;2;1;NA;NA;NA;NA;NA;NA;NA;1;"V0719";6;32;1;22;7;2019;6;1;5;1;NA;1;3;1;1;NA;1;2;1;1;1;2;9085.978584;27257.935752;3;4;2;301;50;2;2;2
3;7;2019;1885;2;2;1;1;70;1;3;3;NA;NA;2;NA;NA;NA;1;"V0719";18;102;1;16;7;2019;13;1;7;14;NA;3;1;1;NA;1;1;2;2;2;2;2;1873.6013738;5620.8041213;3;2;7;170;13;NA;NA;NA
3;10;2019;1887;1;2;1;1;90;3;3;2;2;3;2;NA;NA;4;1;"V1019";138;NA;2;3;10;2019;5;1;1;1;NA;2;1;2;1;1;2;2;2;1;2;2;7610.5944306;22831.783292;4;1;2;750;150;1;2;2
3;8;2019;1908;2;5;1;1;190;5;3;1;4;3;1;NA;NA;5;1;"V0819";19;87;1;16;8;2019;2;1;5;18;NA;2;3;2;1;NA;2;2;1;1;1;2;9004.0682264;27012.204679;3;1;2;199;100;1;2;2
